scenario,size,seed,policy,budget,retained_count,retained_ratio,exact_recall_at_1,exact_recall_at_5,recall_at_1,recall_at_5,mrr,exact_mrr,target_fact_retained,superseded_fact_at_1,index_bytes,selection_seconds,index_build_seconds,retrieved_tokens,dedup_representatives,samples,query_p50_ms,query_p95_ms,search_p50_ms,search_p95_ms,retrieval_p50_ms,retrieval_p95_ms
balanced,1000,11,importance,0.5,500,0.5,0.2222222222222222,0.5,0.3194444444444444,0.5,0.40509259259259256,0.33796296296296297,0.5,0.18055555555555555,4608045,0.00037505799991777167,0.008688825000263023,65.86111111111111,,360,34.63453500012292,37.05094339966308,0.044151999873065506,0.04561500009003794,34.67800100020213,37.095378399521906
balanced,5000,11,recency,0.25,1250,0.25,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.1898148148148148,0.1898148148148148,0.2222222222222222,0.05555555555555555,11520045,0.0021057330000076036,0.017538801000227977,67.11111111111111,,360,34.63453500012292,37.05094339966308,0.09267300015380897,0.10597995017178619,34.727268000096956,37.15135669954179
balanced,5000,11,semantic_dedup,0.25,1250,0.25,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.1898148148148148,0.1898148148148148,0.2222222222222222,0.4861111111111111,11520045,0.0756117149999227,0.017982806999953027,66.02777777777777,203,360,34.63453500012292,37.05094339966308,0.1003019999643584,0.10653599995293916,34.73640549987067,37.151398549508485
balanced,5000,11,importance,0.75,3750,0.75,0.2777777777777778,0.625,0.4583333333333333,0.625,0.5443672839506173,0.4361882716049383,0.6666666666666666,0.16666666666666666,34560045,0.002221618000021408,0.05311469899970689,65.72222222222223,,360,34.63453500012292,37.05094339966308,0.4937095000059344,0.5907196000862314,35.13113000008161,37.58487104960295
balanced,5000,11,semantic_dedup,0.75,3750,0.75,0.5,0.75,0.5277777777777778,0.75,0.6335978835978836,0.6139219576719577,0.7777777777777778,0.25,34560045,0.07568587399964599,0.0587743720002436,64.375,203,360,34.63453500012292,37.05094339966308,0.41848949990708206,0.5287337500021749,35.05771350023679,37.5294079500236
balanced,5000,11,importance,0.5,2500,0.5,0.2222222222222222,0.4583333333333333,0.3194444444444444,0.4583333333333333,0.39285714285714285,0.33068783068783064,0.5,0.16666666666666666,23040045,0.002774527999918064,0.039500760000009905,66.33333333333333,,360,34.63453500012292,37.05094339966308,0.2068654998765851,0.231149999626723,34.840418999920075,37.25683794964425
balanced,5000,11,full,1.0,5000,1.0,0.4166666666666667,0.9583333333333334,0.7083333333333334,0.9583333333333334,0.8288966049382717,0.6570987654320988,1.0,0.20833333333333334,46080045,0.00025301200003013946,0.07580182999981844,63.958333333333336,,360,34.63453500012292,37.05094339966308,0.7152819998736959,0.853757250365561,35.331188000100155,37.734106400171186
balanced,5000,11,importance,0.25,1250,0.25,0.08333333333333333,0.3333333333333333,0.18055555555555555,0.3333333333333333,0.24884259259259256,0.18333333333333332,0.3333333333333333,0.1527777777777778,11520045,0.002651438999691891,0.02057489600019835,66.65277777777777,,360,34.63453500012292,37.05094339966308,0.09409499989487813,0.10422910006582244,34.72946699980639,37.144821899619274
balanced,5000,11,recency,0.5,2500,0.5,0.3194444444444444,0.5555555555555556,0.375,0.5555555555555556,0.4530092592592593,0.42291666666666666,0.5555555555555556,0.125,23040045,0.002042875999904936,0.03514139000026262,65.77777777777777,,360,34.63453500012292,37.05094339966308,0.2242225000372855,0.25591859987343923,34.85398899988468,37.2622678000198
balanced,5000,11,semantic_dedup,0.5,2500,0.5,0.3194444444444444,0.5,0.3194444444444444,0.5,0.3974537037037037,0.3974537037037037,0.5,0.3472222222222222,23040045,0.07565698999997039,0.04014103300005445,65.51388888888889,203,360,34.63453500012292,37.05094339966308,0.19057999998040032,0.22320410016618553,34.829032500283574,37.24085029962225
balanced,5000,11,recency,0.75,3750,0.75,0.5,0.75,0.5277777777777778,0.75,0.6335978835978836,0.6139219576719577,0.7777777777777778,0.16666666666666666,34560045,0.002426108999770804,0.0565294999996695,64.65277777777777,,360,34.63453500012292,37.05094339966308,0.4543309999007761,0.589783600116789,35.095739499865886,37.4972090495703
balanced,10000,11,recency,0.75,7500,0.75,0.5,0.75,0.5277777777777778,0.75,0.6278108465608465,0.6081349206349206,0.7777777777777778,0.16666666666666666,69120045,0.16870374200016158,0.10701408000022639,64.63888888888889,,360,34.63453500012292,37.05094339966308,1.1757350000607403,1.4003983999373304,35.824752999815246,38.20922010006598
balanced,10000,11,recency,0.25,2500,0.25,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.1898148148148148,0.1898148148148148,0.2222222222222222,0.05555555555555555,23040045,0.005310391999955755,0.03833053000016662,67.22222222222223,,360,34.63453500012292,37.05094339966308,0.18214499982605048,0.21132000033503573,34.8167290001129,37.23436335008046
balanced,10000,11,full,1.0,10000,1.0,0.4166666666666667,0.9444444444444444,0.7083333333333334,0.9444444444444444,0.8219521604938271,0.6521384479717813,1.0,0.20833333333333334,92160045,0.0003648990000328922,0.13894818500011752,63.97222222222222,,360,34.63453500012292,37.05094339966308,1.738448499736478,1.9362389498837729,36.36274400014372,38.796740299699195
balanced,10000,11,semantic_dedup,0.25,2500,0.25,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.1898148148148148,0.1898148148148148,0.2222222222222222,0.4583333333333333,23040045,0.2302497470000162,0.03838294800016229,66.13888888888889,307,360,34.63453500012292,37.05094339966308,0.19162199987476924,0.2515371503704955,34.83210800004599,37.233823549695444
balanced,10000,11,semantic_dedup,0.75,7500,0.75,0.5,0.75,0.5277777777777778,0.75,0.6278108465608465,0.6081349206349206,0.7777777777777778,0.25,69120045,0.23011926400022276,0.11735532300008344,64.36111111111111,307,360,34.63453500012292,37.05094339966308,1.1910884998087568,1.3370812999710324,35.82541350010615,38.320790600391774
balanced,10000,11,importance,0.5,5000,0.5,0.2222222222222222,0.4583333333333333,0.3194444444444444,0.4583333333333333,0.38938492063492064,0.3288359788359788,0.5,0.16666666666666666,46080045,0.005476702000123623,0.07400370000004841,66.27777777777777,,360,34.63453500012292,37.05094339966308,0.7046019998142583,0.873499049930615,35.34221300014906,37.843483299729996
balanced,10000,11,importance,0.75,7500,0.75,0.2777777777777778,0.6111111111111112,0.4583333333333333,0.625,0.5402006172839506,0.43387345679012346,0.6666666666666666,0.16666666666666666,69120045,0.005472373999964475,0.1163471350000691,65.72222222222223,,360,34.63453500012292,37.05094339966308,1.165911500038419,1.3768146999836972,35.79730100022971,38.2322685499048
balanced,10000,11,importance,0.25,2500,0.25,0.08333333333333333,0.3333333333333333,0.18055555555555555,0.3333333333333333,0.24884259259259256,0.18333333333333332,0.3333333333333333,0.1527777777777778,23040045,0.0056299170000784216,0.03901872200003709,66.59722222222223,,360,34.63453500012292,37.05094339966308,0.18829550003829354,0.21168109960854053,34.825124999770196,37.25534419959331
balanced,10000,11,semantic_dedup,0.5,5000,0.5,0.3194444444444444,0.5,0.3194444444444444,0.5,0.3974537037037037,0.3974537037037037,0.5,0.3333333333333333,46080045,0.23017770299975382,0.07643197300012616,65.59722222222223,307,360,34.63453500012292,37.05094339966308,0.6716205000429909,0.8432254502395153,35.29830699994818,37.758361599617274
balanced,10000,11,recency,0.5,5000,0.5,0.3194444444444444,0.5555555555555556,0.375,0.5555555555555556,0.4530092592592593,0.42291666666666666,0.5555555555555556,0.125,46080045,0.005721127000015258,0.07421493299989379,65.81944444444444,,360,34.63453500012292,37.05094339966308,0.6754829998953937,0.8318186500900993,35.319621499866116,37.76761329966121
old,100,22,semantic_dedup,0.25,25,0.25,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,230445,0.0010413300005893689,0.044176490000154445,65.30555555555556,63,360,34.6849595000549,37.17531830029657,0.004008000132671441,0.004430449985193263,34.68885200027216,37.179338300211384
old,100,22,importance,0.75,75,0.75,0.4583333333333333,0.8333333333333334,0.7222222222222222,0.8333333333333334,0.7777777777777778,0.6388888888888888,0.8333333333333334,0.1111111111111111,691245,5.2938999942853115e-05,0.0038150070004121517,61.125,,360,34.6849595000549,37.17531830029657,0.00797999996393628,0.008628050159131817,34.69303449992367,37.18311435038686
old,100,22,semantic_dedup,0.75,75,0.75,0.3194444444444444,0.3888888888888889,0.5416666666666666,0.7222222222222222,0.6319444444444444,0.3541666666666667,0.7222222222222222,0.4444444444444444,691245,0.0009059869998964132,0.003629311000167945,61.666666666666664,63,360,34.6849595000549,37.17531830029657,0.008154999704856891,0.0086860000010347,34.69286450012987,37.18339930039747
old,100,22,recency,0.25,25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230445,3.132800020466675e-05,0.003129108999928576,67.27777777777777,,360,34.6849595000549,37.17531830029657,0.003986999900007504,0.004419499691721285,34.68880650007122,37.17931880039487
old,100,22,recency,0.5,50,0.5,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.3888888888888889,0.3611111111111111,0.3611111111111111,0.3888888888888889,0.05555555555555555,460845,2.5307000214525033e-05,0.002774258000044938,64.27777777777777,,360,34.6849595000549,37.17531830029657,0.0059809999584103934,0.0064845001134017375,34.69078550006088,37.18124235053892
old,100,22,importance,0.5,50,0.5,0.375,0.5555555555555556,0.4861111111111111,0.5555555555555556,0.5208333333333334,0.46064814814814814,0.5555555555555556,0.06944444444444445,460845,2.728000026763766e-05,0.0031536350002170366,60.93055555555556,,360,34.6849595000549,37.17531830029657,0.005881000106455758,0.00629294986538298,34.69083100003445,37.181075850412526
old,100,22,full,1.0,100,1.0,0.4305555555555556,1.0,0.75,1.0,0.875,0.6898148148148148,1.0,0.25,921645,1.232000158779556e-06,0.003833240000403748,60.875,,360,34.6849595000549,37.17531830029657,0.011460999985501985,0.012192050189696602,34.696510999992825,37.186835750299
old,100,22,importance,0.25,25,0.25,0.19444444444444445,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.3125,0.26157407407407407,0.3333333333333333,0.041666666666666664,230445,2.917400024671224e-05,0.003242589999899792,58.52777777777778,,360,34.6849595000549,37.17531830029657,0.00393799973608111,0.004308499910621322,34.688991999928476,37.17921785003
old,100,22,recency,0.75,75,0.75,0.5277777777777778,0.7222222222222222,0.5416666666666666,0.7222222222222222,0.6319444444444444,0.6226851851851851,0.7222222222222222,0.18055555555555555,691245,2.2913000066182576e-05,0.0030108179998933338,62.416666666666664,,360,34.6849595000549,37.17531830029657,0.008040000011533266,0.008816500007924333,34.692764500050544,37.18318785001884
old,100,22,semantic_dedup,0.5,50,0.5,0.2361111111111111,0.2777777777777778,0.4027777777777778,0.5555555555555556,0.4791666666666667,0.2569444444444444,0.5555555555555556,0.3055555555555556,460845,0.0009058770001502126,0.0028735129999404307,62.40277777777778,63,360,34.6849595000549,37.17531830029657,0.005940999926679069,0.006392999716808845,34.690865500124346,37.181182800168244
old,500,22,semantic_dedup,0.5,250,0.5,0.05555555555555555,0.05555555555555555,0.20833333333333334,0.2222222222222222,0.2152777777777778,0.05555555555555555,0.2222222222222222,0.5972222222222222,2304045,0.0035872520002158126,0.0067304369999874325,65.86111111111111,97,360,34.6849595000549,37.17531830029657,0.026598999966154224,0.02871004987810011,34.711038000068584,37.20194375050596
old,500,22,importance,0.5,250,0.5,0.3055555555555556,0.5555555555555556,0.4722222222222222,0.5555555555555556,0.5138888888888888,0.4259259259259259,0.5555555555555556,0.06944444444444445,2304045,0.00021949800020593102,0.005397042999902624,64.97222222222223,,360,34.6849595000549,37.17531830029657,0.02806249995046528,0.029401050187516375,34.7160525000163,37.20349214993348
old,500,22,recency,0.5,250,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304045,0.00022286500006885035,0.005324197999925673,68.55555555555556,,360,34.6849595000549,37.17531830029657,0.024174999907700112,0.025377999941156304,34.70877900008418,37.19988725054009
old,500,22,semantic_dedup,0.75,375,0.75,0.05555555555555555,0.05555555555555555,0.20833333333333334,0.2222222222222222,0.2152777777777778,0.05555555555555555,0.2222222222222222,0.5833333333333334,3456045,0.0035908390000258805,0.006468208999649505,65.91666666666667,97,360,34.6849595000549,37.17531830029657,0.036999000258219894,0.03991449989371176,34.72173249997468,37.21244080052202
old,500,22,full,1.0,500,1.0,0.4166666666666667,1.0,0.7361111111111112,1.0,0.8645833333333334,0.6793981481481481,1.0,0.25,4608045,1.8184000055043725e-05,0.007834835000267049,63.5,,360,34.6849595000549,37.17531830029657,0.047067499963304726,0.04994750022433436,34.73214200016628,37.22342115031552
old,500,22,importance,0.25,125,0.25,0.19444444444444445,0.3888888888888889,0.3055555555555556,0.3888888888888889,0.3472222222222222,0.287037037037037,0.3888888888888889,0.06944444444444445,1152045,0.0001795849998416088,0.004035788000237517,65.11111111111111,,360,34.6849595000549,37.17531830029657,0.014025999917066656,0.015589499867019187,34.69877550014644,37.18921770007455
old,500,22,semantic_dedup,0.25,125,0.25,0.05555555555555555,0.05555555555555555,0.20833333333333334,0.2222222222222222,0.2152777777777778,0.05555555555555555,0.2222222222222222,0.625,1152045,0.003588223999940965,0.003631464000136475,65.27777777777777,97,360,34.6849595000549,37.17531830029657,0.013435000255412888,0.01392700005453662,34.698018499966565,37.18872125041344
old,500,22,importance,0.75,375,0.75,0.3333333333333333,0.6666666666666666,0.5416666666666666,0.6666666666666666,0.6041666666666666,0.4930555555555556,0.6666666666666666,0.1111111111111111,3456045,0.0001876699998319964,0.006692717000078119,65.26388888888889,,360,34.6849595000549,37.17531830029657,0.04012499994132668,0.041270499696111074,34.7246085000279,37.21610770035113
old,500,22,recency,0.75,375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3456045,0.00020390000008774223,0.006686735999664961,68.26388888888889,,360,34.6849595000549,37.17531830029657,0.03734899974006112,0.03905899991423212,34.72150750030778,37.21304675034389
old,500,22,recency,0.25,125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152045,0.00019808899969575577,0.004072404999988066,68.52777777777777,,360,34.6849595000549,37.17531830029657,0.013254500117909629,0.0142750000804881,34.69798350010933,37.18825680018654
old,1000,22,semantic_dedup,0.25,250,0.25,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.6388888888888888,2304045,0.009396602999913739,0.005450182999993558,66.04166666666667,121,360,34.6849595000549,37.17531830029657,0.02662949987097818,0.02836445016782818,34.711774000015794,37.20220075033467
old,1000,22,recency,0.25,250,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304045,0.00041213699978470686,0.005050908999692183,68.56944444444444,,360,34.6849595000549,37.17531830029657,0.02766699981293641,0.0300374997777908,34.7123549997832,37.20376720027616
old,1000,22,semantic_dedup,0.75,750,0.75,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.5694444444444444,6912045,0.009401673000411392,0.011361462999957439,66.05555555555556,121,360,34.6849595000549,37.17531830029657,0.06393900002876762,0.06872399997064349,34.75197900024796,37.23845880006138
old,1000,22,semantic_dedup,0.5,500,0.5,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.5972222222222222,4608045,0.00940055100045356,0.008013747999939369,66.06944444444444,121,360,34.6849595000549,37.17531830029657,0.05071950022284,0.054625599659630104,34.73856350024107,37.22640655064424
old,1000,22,importance,0.25,250,0.25,0.19444444444444445,0.3888888888888889,0.3055555555555556,0.3888888888888889,0.3472222222222222,0.287037037037037,0.3888888888888889,0.06944444444444445,2304045,0.0004021290001219313,0.005427349999990838,66.27777777777777,,360,34.6849595000549,37.17531830029657,0.027596500103754806,0.043853500073964824,34.71797499992135,37.21915410008023
old,1000,22,recency,0.75,750,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6912045,0.0007183390002865053,0.011370240000360354,68.18055555555556,,360,34.6849595000549,37.17531830029657,0.05965150012343656,0.06767800007310143,34.74523249997219,37.23626925020653
old,1000,22,full,1.0,1000,1.0,0.4166666666666667,1.0,0.7361111111111112,1.0,0.8611111111111112,0.6775462962962963,1.0,0.25,9216045,4.3910999920626637e-05,0.01449281700024585,63.59722222222222,,360,34.6849595000549,37.17531830029657,0.07327650018851273,0.0827975499078093,34.760905499979344,37.25349525029742
old,1000,22,importance,0.5,500,0.5,0.3055555555555556,0.5555555555555556,0.4722222222222222,0.5555555555555556,0.5138888888888888,0.4259259259259259,0.5555555555555556,0.06944444444444445,4608045,0.00045785299971612403,0.008712659000138956,65.70833333333333,,360,34.6849595000549,37.17531830029657,0.05188199997974152,0.05633199973544834,34.73663550016681,37.22631185030423
old,1000,22,importance,0.75,750,0.75,0.3333333333333333,0.6666666666666666,0.5416666666666666,0.6666666666666666,0.6018518518518517,0.4918981481481482,0.6666666666666666,0.1111111111111111,6912045,0.00039673900027992204,0.012650233999920601,65.33333333333333,,360,34.6849595000549,37.17531830029657,0.05885999985366652,0.06318754976746278,34.74328299989793,37.23382230043626
old,1000,22,recency,0.5,500,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4608045,0.0003843459999188781,0.00813293999999587,68.31944444444444,,360,34.6849595000549,37.17531830029657,0.05167650010662328,0.055372499787154084,34.73727200025678,37.22749780044978
old,5000,22,semantic_dedup,0.75,3750,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5694444444444444,34560045,0.07224828000016714,0.05564214700007142,66.76388888888889,202,360,34.6849595000549,37.17531830029657,0.4663739998704841,0.5564435501128173,35.166960999958974,37.6596524503384
old,5000,22,recency,0.25,1250,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11520045,0.003105373999915173,0.019144111000059638,68.40277777777777,,360,34.6849595000549,37.17531830029657,0.0977019999481854,0.10101605000727432,34.785422500362984,37.27227945005325
old,5000,22,importance,0.25,1250,0.25,0.19444444444444445,0.3888888888888889,0.3055555555555556,0.3888888888888889,0.3472222222222222,0.287037037037037,0.3888888888888889,0.06944444444444445,11520045,0.002586707999853388,0.016824289000396675,66.54166666666667,,360,34.6849595000549,37.17531830029657,0.10471499990671873,0.1096865001045444,34.79245950006771,37.2804643002155
old,5000,22,importance,0.75,3750,0.75,0.3333333333333333,0.6666666666666666,0.5416666666666666,0.6666666666666666,0.6018518518518517,0.4918981481481482,0.6666666666666666,0.1111111111111111,34560045,0.002562223000040831,0.054691284999989875,65.31944444444444,,360,34.6849595000549,37.17531830029657,0.42457100016690674,0.5518902499034084,35.13633499983371,37.63823979988956
old,5000,22,recency,0.5,2500,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23040045,0.0030782239996369753,0.03985346700028458,68.27777777777777,,360,34.6849595000549,37.17531830029657,0.19018449984287145,0.22180754970122507,34.884826500046984,37.36416900005679
old,5000,22,semantic_dedup,0.25,1250,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,11520045,0.0723158760001752,0.022453484999914508,66.84722222222223,202,360,34.6849595000549,37.17531830029657,0.09199650025948358,0.1159279996954865,34.78813600008834,37.266217450178374
old,5000,22,full,1.0,5000,1.0,0.4166666666666667,0.9583333333333334,0.7361111111111112,0.9722222222222222,0.8465828924162258,0.6685570987654321,1.0,0.25,46080045,0.00023544799978481024,0.06897506300038003,64.0,,360,34.6849595000549,37.17531830029657,0.7612485003392067,0.9057745499376324,35.45344550002483,37.964402799639174
old,5000,22,importance,0.5,2500,0.5,0.3055555555555556,0.5555555555555556,0.4722222222222222,0.5555555555555556,0.5138888888888888,0.4259259259259259,0.5555555555555556,0.06944444444444445,23040045,0.002914990000135731,0.038008280000212835,65.88888888888889,,360,34.6849595000549,37.17531830029657,0.19830949986499036,0.22912314984750995,34.885156999735045,37.42136295020373
old,5000,22,recency,0.75,3750,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34560045,0.0025691050000204996,0.057721199999832606,68.29166666666667,,360,34.6849595000549,37.17531830029657,0.4156894999596261,0.5350936999548139,35.12733350044073,37.58871390020886
old,5000,22,semantic_dedup,0.5,2500,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972222222222222,23040045,0.07233768700052678,0.03874270799997248,66.79166666666667,202,360,34.6849595000549,37.17531830029657,0.2007040000080451,0.24447149967272708,34.90224450001733,37.381292899931395
old,10000,22,recency,0.25,2500,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23040045,0.004788649999682093,0.03919021100000464,68.31944444444444,,360,34.6849595000549,37.17531830029657,0.2030429998285399,0.24786605013105145,34.899714499943,37.389727500180925
old,10000,22,importance,0.75,7500,0.75,0.3333333333333333,0.6527777777777778,0.5416666666666666,0.6527777777777778,0.5930555555555556,0.48392857142857143,0.6666666666666666,0.09722222222222222,69120045,0.005294010999932652,0.10720038699992074,65.33333333333333,,360,34.6849595000549,37.17531830029657,1.165045500101769,1.3837504996445205,35.88547000003928,38.4449611495711
old,10000,22,recency,0.75,7500,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69120045,0.0052919270001439145,0.10891273700008242,68.11111111111111,,360,34.6849595000549,37.17531830029657,1.1688674999277282,1.384628549999434,35.883246499679444,38.35174900002585
old,10000,22,semantic_dedup,0.75,7500,0.75,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.5277777777777778,69120045,0.22062468800004353,0.10760144400001082,66.44444444444444,310,360,34.6849595000549,37.17531830029657,1.1707955000019865,1.4018915497217677,35.884929499843565,38.45068505015661
old,10000,22,full,1.0,10000,1.0,0.4166666666666667,0.9305555555555556,0.7361111111111112,0.9444444444444444,0.8342372134038801,0.6579089506172839,1.0,0.2222222222222222,92160045,0.00042877900023086113,0.13935532400000739,64.02777777777777,,360,34.6849595000549,37.17531830029657,1.728540000385692,1.952731200162816,36.449415999868506,38.928877349576396
old,10000,22,recency,0.5,5000,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46080045,0.0049630949997663265,0.07315945699974691,68.25,,360,34.6849595000549,37.17531830029657,0.6358445000387292,0.827135050144534,35.358383999891885,37.95367845016244
