scenario,size,policy,budget,seeds,recall_at_1,recall_at_1_std,recall_at_5,recall_at_5_std,mrr,mrr_std,exact_recall_at_1,exact_recall_at_1_std,exact_recall_at_5,exact_recall_at_5_std,exact_mrr,exact_mrr_std,target_fact_retained,target_fact_retained_std,superseded_fact_at_1,superseded_fact_at_1_std,retrieval_p50_ms,retrieval_p50_ms_std,retrieval_p95_ms,retrieval_p95_ms_std,query_p50_ms,query_p50_ms_std,query_p95_ms,query_p95_ms_std,search_p50_ms,search_p50_ms_std,search_p95_ms,search_p95_ms_std,index_bytes,index_bytes_std,retrieved_tokens,retrieved_tokens_std,selection_seconds,selection_seconds_std,index_build_seconds,index_build_seconds_std
balanced,5000,full,1.0,3,0.7175925925925927,0.013094570021973107,0.9629629629629629,0.0065472850109865284,0.833338844797178,0.009532577688225043,0.41203703703703703,0.006547285010986554,0.9444444444444445,0.01964185503295969,0.6586311193950083,0.007557030338508063,1.0,0.0,0.23148148148148148,0.017322487901731205,35.37288266670657,0.06348074388159938,37.78404370013201,0.17760064887247118,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.7127543334111882,0.04718450015408229,0.8601620001400079,0.02811249875687017,46080045.0,0.0,64.125,0.20693978369099242,0.0002650070000527194,5.838769722056871e-05,0.07392506366674449,0.0024456425428414454
balanced,5000,importance,0.25,3,0.20833333333333334,0.07081971546656647,0.3148148148148148,0.06928995160692485,0.2581018518518518,0.06929639568520958,0.11574074074074074,0.055940027655530425,0.3148148148148148,0.06928995160692485,0.2027006172839506,0.0624732262421599,0.3148148148148148,0.06928995160692485,0.10185185185185186,0.03645374015746209,34.757375666610336,0.02386484051336086,37.12041846662638,0.13900244830462205,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.09613249994799844,0.004456321033130857,0.10801921675920312,0.0038673355481850264,11520045.0,0.0,66.65277777777779,0.09072184232529966,0.0024011529997854573,0.00017702887487756745,0.018230599333340553,0.0016656638459181293
balanced,5000,importance,0.5,3,0.3703703703703704,0.07202013512085208,0.4861111111111111,0.04943091783347832,0.4272486772486772,0.06169610518528486,0.25,0.039283710065919325,0.4861111111111111,0.04943091783347832,0.3579144620811287,0.048408853286134645,0.5,0.04536092116265147,0.12037037037037036,0.03982557994001215,34.8593510000228,0.01881683112219111,37.23153603330805,0.12454099215252476,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.19806399988434956,0.0070495794134134765,0.221188049833169,0.0077087554921473475,23040045.0,0.0,66.1388888888889,0.18564757088669795,0.0027494513334810713,0.0002010878963069147,0.038397297999987735,0.001099964721732638
balanced,5000,importance,0.75,3,0.5277777777777778,0.051967463705193645,0.7037037037037036,0.08359013928364717,0.6102366255144033,0.057511587862693996,0.3240740740740741,0.03464497580346241,0.7037037037037036,0.08359013928364717,0.49428277483833044,0.04843684171750097,0.7222222222222222,0.07856742013183865,0.17129629629629628,0.051135930635126205,35.110623833285594,0.017932017105950663,37.47842151642544,0.15504396674201848,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.4373295001490381,0.03986781559276567,0.559727400036536,0.03574729411764441,34560045.0,0.0,65.2962962962963,0.3575920651356946,0.002559858000040549,0.000240128328731678,0.05481308599989158,0.0019853301614786946
balanced,5000,recency,0.25,3,0.16203703703703703,0.0065472850109865414,0.2222222222222222,0.0,0.18827160493827158,0.003934428637031475,0.16203703703703703,0.0065472850109865414,0.2222222222222222,0.0,0.18827160493827158,0.003934428637031475,0.2222222222222222,0.0,0.05555555555555555,0.0,34.753408333396386,0.02198802696398054,37.121749499957936,0.13535244697800955,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.09486683340279949,0.0015611984191026395,0.10470436666309979,0.0013948020653342598,11520045.0,0.0,67.18518518518519,0.10475656017578108,0.002565245333395675,0.0003267871900337225,0.020425427666699154,0.00209497549214308
balanced,5000,recency,0.5,3,0.3796296296296296,0.01732248790173122,0.5370370370370371,0.026189140043946214,0.4472993827160494,0.019326816952835946,0.35185185185185186,0.02360657182218883,0.5370370370370371,0.026189140043946214,0.43263888888888885,0.014909755585323469,0.5370370370370371,0.026189140043946214,0.13425925925925927,0.013094570021973107,34.86482766660023,0.0212110232444998,37.22090228342646,0.14035826766809914,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.20025966659886762,0.017162173360445062,0.23578004984301515,0.01664649368436385,23040045.0,0.0,65.92592592592592,0.11911741046545207,0.0023770043333873523,0.000316120570978621,0.0377462583334515,0.0018445954383501603
balanced,5000,recency,0.75,3,0.5231481481481481,0.017322487901731198,0.7638888888888888,0.011340230290662867,0.6312279541446207,0.0103828372503246,0.4907407407407407,0.03464497580346244,0.7638888888888888,0.011340230290662867,0.6123236331569665,0.017842691530905164,0.7777777777777778,0.0,0.20833333333333334,0.03000342915929565,35.098617999816874,0.002871232220636789,37.49280233327378,0.1271643532298157,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.425971833389364,0.021062287006446804,0.5435074832651784,0.03571441876498316,34560045.0,0.0,64.73611111111111,0.108178902273591,0.002530039333123568,8.248699269263919e-05,0.05625813133307626,0.0003917415979959607
balanced,5000,semantic_dedup,0.25,3,0.18055555555555555,0.03000342915929564,0.24074074074074073,0.026189140043946214,0.20679012345679013,0.02905581849346101,0.18055555555555555,0.03000342915929564,0.24074074074074073,0.026189140043946214,0.20679012345679013,0.02905581849346101,0.24074074074074073,0.026189140043946214,0.5046296296296297,0.01732248790173122,34.760697499981084,0.022240131325170855,37.12300156658633,0.13654613257196113,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.09621399999559799,0.003154902197005983,0.11409018331202485,0.005345615826629138,11520045.0,0.0,65.97222222222221,0.06897992789699461,0.0783393026667909,0.003992541081586106,0.02175299333324195,0.003192294539729035
balanced,5000,semantic_dedup,0.5,3,0.3611111111111111,0.0340206908719886,0.5185185185185185,0.026189140043946214,0.42854938271604937,0.028810740624619944,0.35185185185185186,0.02360657182218883,0.5185185185185185,0.026189140043946214,0.42391975308641977,0.022756198165464567,0.5185185185185185,0.026189140043946214,0.39351851851851855,0.03982557994001215,34.85511933339088,0.024262823513424035,37.226042049936346,0.140131536113356,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.19214466669836838,0.00753182745234323,0.2196888833926399,0.007009741230485876,23040045.0,0.0,65.4074074074074,0.1314358293201671,0.07833943299995856,0.0039380687062146305,0.0399165943334386,0.0016749066208090932
balanced,5000,semantic_dedup,0.75,3,0.5231481481481481,0.017322487901731198,0.7592592592592592,0.0065472850109865284,0.6310736331569665,0.01021485853264442,0.4907407407407407,0.03464497580346244,0.7592592592592592,0.0065472850109865284,0.6121693121693123,0.017661392800071556,0.7777777777777778,0.0,0.2916666666666667,0.03402069087198858,35.102565333469705,0.035217711862938525,37.51105255009103,0.10193928355736204,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.42828099996465124,0.008987433387047812,0.5378847334289579,0.006475443144243474,34560045.0,0.0,64.49537037037038,0.12439841520874687,0.07830753699969743,0.003936789722149417,0.05627270533341289,0.0021077500206743735
balanced,10000,full,1.0,3,0.7175925925925927,0.013094570021973107,0.9490740740740741,0.0065472850109865805,0.8262915196942976,0.00562641790688718,0.41203703703703703,0.006547285010986554,0.9259259259259259,0.017322487901731198,0.6530424950563839,0.0036606179710729405,1.0,0.0,0.22222222222222224,0.011340230290662855,36.42091283351571,0.042908766969199784,38.79796961646207,0.12188454522037574,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,1.743497833179693,0.007685587705921223,1.956931933280733,0.018793739569805918,92160045.0,0.0,64.12962962962963,0.18472164206722216,0.0003226410000631101,5.8513315591136707e-05,0.14030551000011351,0.0020664833943482993
balanced,10000,importance,0.25,3,0.20833333333333334,0.07081971546656647,0.3148148148148148,0.06928995160692485,0.2569444444444444,0.06781130057106603,0.11574074074074074,0.055940027655530425,0.3148148148148148,0.06928995160692485,0.2015432098765432,0.06091272434429982,0.3148148148148148,0.06928995160692485,0.10185185185185186,0.03645374015746209,34.85548183319528,0.025022548193626298,37.217812299923025,0.13722888855591703,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.18927416658698348,0.0009609070730609622,0.21449509987784646,0.0033079580558786387,23040045.0,0.0,66.64351851851852,0.18437321992351602,0.005213354333439686,0.00039902788648485556,0.03753767000004397,0.0018034255654688742
balanced,10000,importance,0.5,3,0.3703703703703704,0.07202013512085208,0.4861111111111111,0.04943091783347832,0.42470238095238094,0.06040425781118416,0.25,0.039283710065919325,0.4861111111111111,0.04943091783347832,0.35590828924162254,0.04680827805800318,0.5,0.04536092116265147,0.12037037037037036,0.03982557994001215,35.36146766668935,0.04943247802479063,37.78189728328319,0.14803544356874765,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.6963335000212586,0.043370766524764764,0.8494182332924538,0.02151793973341922,46080045.0,0.0,66.04166666666667,0.21185298497495336,0.005183752999982971,0.000290303749367796,0.07455010766655808,0.0004307200892005141
balanced,10000,importance,0.75,3,0.5277777777777778,0.051967463705193645,0.6990740740740741,0.0858668379212565,0.6052983539094651,0.058791041767157055,0.3240740740740741,0.03464497580346241,0.6898148148148149,0.08359013928364717,0.49046884185773076,0.049098281515221,0.7222222222222222,0.07856742013183865,0.16666666666666666,0.05670115145331431,35.84912583338943,0.04939978440758526,38.25023270025364,0.12941298860452666,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,1.1705721666809648,0.011174354204232845,1.3906767666715798,0.048414744786252586,69120045.0,0.0,65.29166666666667,0.36973324829817716,0.005317231333416809,0.00024997005650354573,0.11002197633342803,0.004534025885917561
balanced,10000,recency,0.25,3,0.16203703703703703,0.0065472850109865414,0.2222222222222222,0.0,0.18827160493827158,0.003934428637031475,0.16203703703703703,0.0065472850109865414,0.2222222222222222,0.0,0.18827160493827158,0.003934428637031475,0.2222222222222222,0.0,0.05555555555555555,0.0,34.859008166828666,0.03326401113817776,37.22607493327056,0.1400224781305519,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.1971140000023297,0.010691977532117135,0.22388620013771288,0.010485802062028801,23040045.0,0.0,67.2175925925926,0.07378415486346941,0.005151823333411206,0.00045351992651153686,0.03861263233329737,0.0005011124264097892
balanced,10000,recency,0.5,3,0.3796296296296296,0.01732248790173122,0.5370370370370371,0.026189140043946214,0.4472993827160494,0.019326816952835946,0.35185185185185186,0.02360657182218883,0.5370370370370371,0.026189140043946214,0.43263888888888885,0.014909755585323469,0.5370370370370371,0.026189140043946214,0.13425925925925927,0.013094570021973107,35.33067199964535,0.01506457479907291,37.71817331666322,0.09338018615105521,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.6541649998628903,0.015261864727452955,0.8162555165730131,0.01106399757941807,46080045.0,0.0,65.9074074074074,0.1053685803401948,0.005143801666690706,0.0005560173752205081,0.07426977566653174,0.00020124951056444193
balanced,10000,recency,0.75,3,0.5231481481481481,0.017322487901731198,0.7638888888888888,0.011340230290662867,0.6261353615520281,0.007972678696504936,0.4907407407407407,0.03464497580346244,0.7638888888888888,0.011340230290662867,0.6072310405643738,0.015457532895478238,0.7777777777777778,0.0,0.19907407407407407,0.02360657182218882,35.84798249979334,0.02306835851887113,38.226273699895806,0.1279201234444893,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,1.1652188332694398,0.008502440737985579,1.3898374499831334,0.010763992551816148,69120045.0,0.0,64.74074074074073,0.1071836750258352,0.05961608600000545,0.07713662271623054,0.10689962366677719,0.001651387113473564
balanced,10000,semantic_dedup,0.25,3,0.17129629629629628,0.03982557994001216,0.24074074074074073,0.026189140043946214,0.2011574074074074,0.034309793393799304,0.17129629629629628,0.03982557994001216,0.24074074074074073,0.026189140043946214,0.2011574074074074,0.034309793393799304,0.24074074074074073,0.026189140043946214,0.5,0.040887781788554865,34.85291049992156,0.017097919819846243,37.21032798316628,0.13480308186947362,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.18946450002961987,0.0015305073702319965,0.2223924168144246,0.02179503223636741,23040045.0,0.0,66.04166666666667,0.0856168611523451,0.22390041300013763,0.004715106655459378,0.03885542800010929,0.000904473638190397
balanced,10000,semantic_dedup,0.5,3,0.34259259259259256,0.02360657182218883,0.5185185185185185,0.026189140043946214,0.41890432098765434,0.024828179942972043,0.33796296296296297,0.01732248790173122,0.5185185185185185,0.026189140043946214,0.4158179012345679,0.020510472657767377,0.5185185185185185,0.026189140043946214,0.38888888888888884,0.05196746370519363,35.33923966657918,0.042584300214375245,37.764028899861536,0.13502020283029031,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.6738501667011102,0.0204764673187357,0.8333020668411942,0.016209005961171977,46080045.0,0.0,65.39351851851852,0.2316665926517947,0.223892761666472,0.004650418619222374,0.0759383303332773,0.0005748938723849946
balanced,10000,semantic_dedup,0.75,3,0.5277777777777778,0.011340230290662867,0.7638888888888888,0.011340230290662867,0.628450176366843,0.005069300513980316,0.4953703703703703,0.028538953717448978,0.7638888888888888,0.011340230290662867,0.6095458553791887,0.01264866423166237,0.7777777777777778,0.0,0.27314814814814814,0.02360657182218883,35.847611666819525,0.0286162812246019,38.265470016654035,0.1283937408497376,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,1.1723403332932019,0.015705711596178017,1.3535867332317746,0.013973385874175884,69120045.0,0.0,64.52314814814814,0.17359567832641143,0.2239123683334583,0.004620493457281528,0.11211932333329362,0.0037447831879351984
old,100,full,1.0,3,0.7592592592592592,0.013094570021973107,1.0,0.0,0.878858024691358,0.005456070842488738,0.4305555555555556,0.011340230290662844,1.0,0.0,0.6878858024691358,0.005373606588419763,1.0,0.0,0.24074074074074073,0.013094570021973107,34.66937700007596,0.021188386297049933,37.03540501644511,0.13550567715420023,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.010798166689104013,0.0004719470605581747,0.011565033499512841,0.0004699886488027558,921645.0,0.0,60.99074074074074,0.20422912037141544,1.5630001447182924e-06,2.977930439033848e-07,0.004011816333483391,0.00013004130715937943
old,100,importance,0.25,3,0.21759259259259256,0.062457118348296495,0.2962962962962963,0.05237828008789241,0.25617283950617287,0.05556627125737294,0.13425925925925927,0.051135930635126205,0.2962962962962963,0.05237828008789241,0.2071759259259259,0.05103978573561819,0.2962962962962963,0.05237828008789241,0.0787037037037037,0.028538953717448964,34.66243050002049,0.020725618319475902,37.02851628318058,0.1350834606641936,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.00396949985770334,5.1780076776379066e-05,0.004379466599857551,9.93385081112016e-05,230445.0,0.0,59.819444444444436,1.1355529281697505,2.4399000115712017e-05,4.989119729508175e-06,0.0048484813332834165,0.0025442129630310873
old,100,importance,0.5,3,0.375,0.07856742013183862,0.5,0.04536092116265147,0.4367283950617284,0.060372847660551114,0.27314814814814814,0.07202013512085208,0.5,0.04536092116265147,0.37384259259259256,0.061788647291847854,0.5,0.04536092116265147,0.125,0.045360921162651446,34.664332833320564,0.02076723600185222,37.030402100079606,0.13501841441733278,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.005907666642694191,1.8856088605866385e-05,0.0063926331980231526,7.769410512795904e-05,460845.0,0.0,61.35648148148149,0.45436459801427115,2.483233356542769e-05,4.13066137631376e-06,0.0029188670002137465,0.00016806042088932178
old,100,importance,0.75,3,0.6111111111111112,0.0856168611523469,0.7962962962962963,0.05237828008789243,0.7029320987654321,0.06672486885533477,0.36574074074074076,0.07378415486346863,0.7962962962962963,0.05237828008789243,0.5613425925925927,0.06796915444263671,0.7962962962962963,0.05237828008789243,0.1851851851851852,0.05359183751291771,34.66630966666647,0.020917206885163776,37.03230444991732,0.13507824373880814,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.00795666664998862,1.840892561579355e-05,0.008667333236189734,8.661257945360069e-05,691245.0,0.0,61.254629629629626,0.13718085546323147,3.612066666391911e-05,1.356992442906473e-05,0.003507403666693184,0.0002212281352060125
old,100,recency,0.25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.66252233336794,0.020584957728712577,37.02849891662178,0.13518610249689317,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.003984000007524931,4.536516624474279e-05,0.004405983137682294,4.210752803024531e-05,230445.0,0.0,66.2962962962963,0.7266896492760009,2.5814999996024806e-05,6.030684783391202e-06,0.00439263933321854,0.0019568954320106986
old,100,recency,0.5,3,0.36574074074074076,0.02360657182218883,0.3888888888888889,0.0,0.3773148148148148,0.011803285911094412,0.34722222222222215,0.019641855032959663,0.3703703703703704,0.026189140043946214,0.3587962962962963,0.01991278997000608,0.3888888888888889,0.0,0.02314814814814815,0.023606571822188817,34.66442766671207,0.020598676549236885,37.03046526665427,0.1351907147084016,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.005944499889665167,3.3032829742738356e-05,0.006433000044125947,3.848593491517362e-05,460845.0,0.0,64.43518518518518,0.11638708416645345,2.8446000063316507e-05,3.933657711176398e-06,0.00292637500009126,0.0003109284598598496
old,100,recency,0.75,3,0.5879629629629629,0.04721314364437766,0.7407407407407408,0.026189140043946214,0.6643518518518517,0.0364537401574621,0.5370370370370371,0.0065472850109865284,0.7222222222222222,0.0,0.6273148148148148,0.0037800767635543043,0.7407407407407408,0.026189140043946214,0.1527777777777778,0.022680460581325723,34.66643333346534,0.020553863963582775,37.03230943307668,0.13514319179653203,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.007984833321946402,4.027064792709937e-05,0.008649833277255917,0.00011897719279664049,691245.0,0.0,62.31481481481481,0.31454236576783395,1.9823666510395317e-05,2.6456971791506964e-06,0.003387717000047511,0.0004326066354740091
old,100,semantic_dedup,0.25,3,0.07407407407407407,0.026189140043946204,0.07407407407407407,0.026189140043946204,0.07407407407407407,0.026189140043946204,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.026189140043946204,0.0,0.0,34.66253416687929,0.02059577181603288,37.028493283401076,0.1352145485616961,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.003994000204935825,1.909615265988404e-05,0.004422650075260511,4.873123468594892e-05,230445.0,0.0,66.05555555555556,0.5362382309470433,0.0008885353334638543,0.00015001438626050965,0.01625826133325366,0.019741419846533055
old,100,semantic_dedup,0.5,3,0.40277777777777773,0.045360921162651446,0.5,0.07856742013183862,0.4513888888888889,0.06000685831859128,0.20833333333333334,0.03000342915929565,0.24074074074074073,0.05237828008789242,0.224537037037037,0.04101862302469757,0.5,0.07856742013183862,0.2731481481481482,0.04583099507690586,34.664452666750854,0.020622605466429703,37.0304034330123,0.1351365446524614,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.005934333330515074,9.427990709986977e-06,0.00640033327575414,8.344381717670771e-05,460845.0,0.0,62.708333333333336,0.2821416478739379,0.000843568333342167,0.00011294284737487951,0.003154526333370692,0.00019963532863334285
old,100,semantic_dedup,0.75,3,0.5601851851851851,0.04721314364437766,0.7222222222222222,0.04536092116265147,0.6412037037037037,0.045830995076905835,0.34722222222222227,0.019641855032959663,0.40740740740740744,0.02618914004394619,0.3773148148148149,0.01991278997000608,0.7222222222222222,0.04536092116265147,0.3796296296296296,0.051135930635126205,34.66645133335078,0.02060364420398589,37.03253841673207,0.13521374066678588,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.00800983328493506,0.00010266459957620553,0.008586499992209914,7.22737935565532e-05,691245.0,0.0,61.97222222222222,0.21872244094477333,0.0008436179999383361,0.00011294483865693343,0.0034055170002223654,0.00017228861330731768
old,500,full,1.0,3,0.7453703703703703,0.013094570021973057,1.0,0.0,0.8680555555555555,0.00574832732474973,0.4166666666666667,0.011340230290662867,1.0,0.0,0.6780092592592593,0.005940856961395109,1.0,0.0,0.24074074074074073,0.013094570021973107,34.70320133336221,0.023667672050606936,37.07022203331386,0.13438387969001725,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.044175666668403814,0.003162860254180322,0.04902085017117012,0.0020260357709880362,4608045.0,0.0,63.46296296296296,0.04293341896062846,1.0696999955447003e-05,6.042146345368949e-06,0.00852489033331949,0.0004926444679134365
old,500,importance,0.25,3,0.20833333333333334,0.07081971546656647,0.3148148148148148,0.06928995160692485,0.26080246913580246,0.06818124084683494,0.11574074074074074,0.055940027655530425,0.3148148148148148,0.06928995160692485,0.20408950617283947,0.06176937297264167,0.3148148148148148,0.06928995160692485,0.10185185185185186,0.03645374015746209,34.6718298333902,0.021140899673395334,37.037762233270165,0.1355925282338975,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.01326133345476895,0.0005441575239904518,0.017828983406313153,0.0040657417931249315,1152045.0,0.0,65.53703703703702,0.544488534369969,0.00013897899983324655,3.2337464189522106e-05,0.00389556333342019,0.0001004022093278841
old,500,importance,0.5,3,0.3796296296296296,0.06644768562225613,0.5185185185185185,0.026189140043946214,0.44675925925925924,0.04792654368293065,0.25,0.039283710065919325,0.5185185185185185,0.026189140043946214,0.36921296296296297,0.04017165315199109,0.5185185185185185,0.026189140043946214,0.13425925925925927,0.047213143644377634,34.684389666760275,0.02418188487033452,37.04932254963751,0.13676437854161852,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.024761333255203983,0.0023832614566515163,0.025781183414134528,0.0025891239625670565,2304045.0,0.0,65.43981481481482,0.36436096981390603,0.00018128433354528775,4.890173744243292e-05,0.005044192666597762,0.00025418244016159883
old,500,importance,0.75,3,0.5555555555555555,0.01964185503295969,0.7407407407407408,0.06928995160692487,0.6454475308641975,0.04376095351373221,0.3194444444444445,0.030003429159295637,0.7407407407407408,0.06928995160692487,0.5109567901234567,0.03789813671137645,0.7407407407407408,0.06928995160692487,0.1759259259259259,0.051135930635126205,34.6936441668125,0.023892142079380466,37.05966453329287,0.1374247849370871,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.034931999986535324,0.003971641010317203,0.036495666540758975,0.003792037845584259,3456045.0,0.0,64.79629629629629,0.4041854923280971,0.00017633533313225294,1.5838399943497272e-05,0.006613769666576748,0.0002000425670863823
old,500,recency,0.25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.67125700027888,0.020912149902242813,37.037285566536106,0.1353651124178695,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.012814166742221763,0.0003181405574716218,0.01387918331753705,0.0002848304005949852,1152045.0,0.0,68.20833333333333,0.4715409028337461,0.00019776866656684433,2.8418657996327144e-05,0.0040074713333524414,0.0001242276199441133
old,500,recency,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68098016674048,0.02158968857039532,37.04758471679573,0.1360970027660228,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.022703999926913337,0.0010453913906351392,0.02413016661648726,0.0011377685938881404,2304045.0,0.0,68.3611111111111,0.21002400411507002,0.00017991833313620495,4.24274368606882e-05,0.005109567999928307,0.00015365815150022416
old,500,recency,0.75,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.69155150014558,0.022922396020418605,37.05794558313755,0.13785203760067472,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.033224999848850224,0.0029214119388590878,0.03558216662137662,0.00281677015184869,3456045.0,0.0,68.2824074074074,0.12542793689022352,0.00022328600001249774,0.00010351182539536972,0.006865555666536238,0.0005687456269133763
old,500,semantic_dedup,0.25,3,0.1712962962962963,0.026189140043946204,0.2037037037037037,0.026189140043946204,0.1875,0.022680460581325734,0.0787037037037037,0.03273642505493276,0.0925925925925926,0.05237828008789241,0.08564814814814814,0.042557352571412584,0.2037037037037037,0.026189140043946204,0.5370370370370371,0.0644832790610376,34.671472166716434,0.02069084266489764,37.03773289980745,0.13538885318090083,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.013106166837436225,0.000251612965129955,0.014014166564872236,0.0001450035211157782,1152045.0,0.0,65.4074074074074,0.2871863410976105,0.0035117416668981605,6.273584180318346e-05,0.003906299333417944,0.00020064292903257782
old,500,semantic_dedup,0.5,3,0.1712962962962963,0.026189140043946204,0.2037037037037037,0.026189140043946204,0.1875,0.022680460581325734,0.0787037037037037,0.03273642505493276,0.0925925925925926,0.05237828008789241,0.08564814814814814,0.042557352571412584,0.2037037037037037,0.026189140043946204,0.5046296296296297,0.07378415486346863,34.682358166567916,0.021929169478044356,37.04794648327455,0.1369596489759558,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.023420333263857174,0.0022541874405112667,0.0263090167284948,0.001779170677177694,2304045.0,0.0,65.97222222222221,0.1379598557939959,0.003513948666750366,6.10277162815576e-05,0.005822849666553036,0.0006490670668134923
old,500,semantic_dedup,0.75,3,0.1712962962962963,0.026189140043946204,0.2037037037037037,0.026189140043946204,0.1875,0.022680460581325734,0.0787037037037037,0.03273642505493276,0.0925925925925926,0.05237828008789241,0.08564814814814814,0.042557352571412584,0.2037037037037037,0.026189140043946204,0.47685185185185186,0.07719135185431977,34.6921171668176,0.0233893572232981,37.057839783165036,0.1366594842859975,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.03352416676231466,0.002810368454176112,0.03733433327397506,0.0023245820923052728,3456045.0,0.0,66.08333333333333,0.28621447251988275,0.003513401333445169,6.337657803128248e-05,0.0064789553330228955,0.00011043285279436097
old,1000,full,1.0,3,0.7453703703703703,0.013094570021973057,1.0,0.0,0.8653549382716049,0.007696735086134219,0.4166666666666667,0.011340230290662867,1.0,0.0,0.6766203703703703,0.006835566231589514,1.0,0.0,0.24074074074074073,0.013094570021973107,34.73419100002199,0.020372738859711415,37.1008421164864,0.13703097028964217,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.07452700000006492,0.0017406179089592797,0.08192223327417499,0.0033557904646032734,9216045.0,0.0,63.59722222222223,0.07938161203463939,3.570966661451772e-05,6.382954234475778e-06,0.014159315333472478,0.0002864152773556783
old,1000,importance,0.25,3,0.20833333333333334,0.07081971546656647,0.3148148148148148,0.06928995160692485,0.26080246913580246,0.06818124084683494,0.11574074074074074,0.055940027655530425,0.3148148148148148,0.06928995160692485,0.20408950617283947,0.06176937297264167,0.3148148148148148,0.06928995160692485,0.10185185185185186,0.03645374015746209,34.68513750014305,0.02521260419543693,37.05484084977494,0.1424607193043765,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.02493133350374895,0.0021211309628585825,0.03147164992090742,0.008759671504766845,2304045.0,0.0,66.2824074074074,0.2891944016063206,0.00038493399991542293,3.597119162499039e-05,0.005198253000041102,0.00016896162435705843
old,1000,importance,0.5,3,0.3703703703703704,0.07202013512085208,0.5,0.04536092116265147,0.4328703703703704,0.0582242267898564,0.25,0.039283710065919325,0.5,0.04536092116265147,0.3614969135802469,0.04610621988866453,0.5,0.04536092116265147,0.125,0.045360921162651446,34.70375433342573,0.025301991820937786,37.069852516682054,0.13791041232785858,34.65851833342034,0.020658948938775873,37.02455008325766,0.13517133738619017,0.04506266661034412,0.004919237370640349,0.04844434996963779,0.005668046976646126,4608045.0,0.0,65.83333333333333,0.09282378544335217,0.0004018753332578247,6.217236288810607e-05,0.008084539000113486,0.0004466165286299646
